
========== Episode 1 ==========
[00:00:21] 好考一下大。
[00:56:01] 所以你发你看见别人那皇帝的话，
[00:56:06] 通常可能会把他的妹妹送给武将，
[00:56:10] 或者是说给他的敌人送去和亲。
[00:56:17] 知道吗？
[00:56:21] 合婚你看。
[00:56:23] 这个斧头可。
[00:56:24] 以砍树，但是斧头能不能砍草？
[00:56:29] 砍草是不是砍不动？
[00:56:32] 你砍树不是缠着去缠着的。
[00:56:37] 所以这个银木就是草，它会把这个根茎给它合住，给它缠住。
[00:56:45] 所以你发现那种有这种人是不是很野蛮很粗暴，
[00:56:51] 是不是在外面的话非常的彪悍凶悍，
[00:56:55] 偏偏回家对他的这个温柔的老婆百依百顺，
[00:56:59] 是不是越是在外面凶的人越是对老婆好啊。
[00:57:08] 哎呀，通常来说，对老婆凶的人在外面都很怂。
[00:57:21] 好，这种关系理解。
[00:57:28] 好，这个甲来想要报仇是不是？
[00:57:31] 他先把他的妹妹合住，他然后说你小子等着是不是？
[00:57:36] 等我把孩子生出来再找你报仇。
[00:57:39] 啪啪生了一个丙克丁，木生火是不是？
[00:57:43] 丙克丁是克庚金的？
[00:57:46] 就这样就来了，是不是？
[00:57:49] 好，那你看这个饼丙的话是什么样子的？
[00:57:57] 我们通的丙是太阳，是不是很热情，是不是？
[00:58:02] 丙的话是代表有能量。
[00:58:05] 我们现在通常说什么样。
[00:58:08] 的人有能量。
[00:58:10] 喝了红酒的人有能量？
[00:58:13] 通常说当官的人有能量，就是有权利的人有能量，是不是？
[00:58:19] 通说你这个人很有能量，其实也就是说明你白道混的很好，
[00:58:26] 所以这个饼的话也代权柄？
[00:58:31] 以这个字。
[00:58:35] 还有什么呢？
[00:58:36] 印章当官的管的是不是就这个命呢？
[00:58:40] 管的就是个章。
[00:58:42] 看并就这方面，对这个情况，
[00:58:48] 好丙就找到了这个心。
[00:58:54] 所以你看很多当官的习惯包养不同
[00:59:01] 的这个。
[00:59:05] 女人是。
[00:59:06] 不是？
[00:59:07] 那心。
[00:59:08] 是什么特点呢？
[00:59:11] 心他每天都很有新意，经常会让这个饼感觉到自己的不一样。
[00:59:18] 只有这样的话，这个饼才不会厌倦这个心，是不是？
[00:59:23] 如果是丙的话，如果配一个老是就是30年不变的这样的一个人的话，
[00:59:30] 他就很容易厌倦。
[00:59:32] 因为他这个丙的话，他的性格就是来的快去的快。
[00:59:40] 所以你要时时刻刻让他有心意，这两种才会融易在一起。
[00:59:46] 所以假如说你的对象他是个饼的话，你就要学会经常给他一些新鲜感。
[00:59:53] 那么对于心来说，一个经常善变的人，不管是男人还是女人，
[01:00:01] 他通常来说一个人如果很善变的话，
[01:00:05] 经常来说内心是缺乏一点安全感的。
[01:00:11] 那么他更需要一个有实力的人给他成交，
[01:00:15] 他需要找到安全感，所以新的人是比较缺乏安全感的。
[01:00:20] 那么他跟丙相对来说又配的比较好好，那你再看丁丁这个性格。
[01:00:28] 就很那个了。
[01:00:30] 丁是甲是不是？
[01:00:31] 现在是比如说可以像假的女儿是不是？
[01:00:36] 丁的话就很小公主，是不是？
[01:00:39] 她有点公主病，很爱计较是不是，
[01:00:43] 又很尖锐，什么事情都直来直去是不是？
[01:00:47] 啊呀有个姑娘她有一些任性是不是？
[01:00:52] 她还有一些娇羞是吧？
[01:00:58] 好，那你说像这种人的话，
[01:01:02] 是不是一帮的男人都受不了太直了，是不是？
[01:01:07] 那么像丙的丁这种都是比较容易吵架的那他找个什么的人
[01:01:15] 是最合适的呢？
[01:01:16] 找个学者型的智慧的男人，
[01:01:20] 讲个人水壬水是不是水的话就代表智慧，代表聪明。
[01:01:26] 所以你看经常是把公主嫁给了状元，是不是招驸马是不是？
[01:01:33] 然后他是搞学术研究的话，
[01:01:36] 他他一般来说对于这种小的脾气的话，他比较包容，比较容忍。
[01:01:43] 你那个钉子钉在树上，是不是钉在木上，钉在土上，
[01:01:48] 钉在钉上，钉上就是个洞，是不是互相伤害？
[01:01:52] 那个钉子钉在水里面给它融进去的。
[01:01:55] 会发现好，人这种性格又是有些不拘小节的，心中也是大大咧咧的，是不是？
[01:02:03] 那么他就很容易怎么样，很容易很多细节做不到位，
[01:02:09] 那么他跟丁两个人一配合相对来说比较好好，
[01:02:13] 那名是害物和鬼，这物就是谁？
[01:02:18] 物是土豪是不是？
[01:02:23] 是啊财主是不是？
[01:02:25] 那么土豪的话通常有钱想找个
[01:02:33] 什么样的，
[01:02:35] 想找一个比较有这种文化气息的
[01:02:43] 文艺缕青莲。
[01:02:47] 是啊，这样的话就显得他比较有品位，是不是？
[01:02:55] 所以你看那个癸水也又是反过来？
[01:02:60] 所以你看越是那种说起来就是说呃淡泊民意，
[01:03:04] 是不是在经常无动呻吟的，越容易怎么样？
[01:03:10] 越想找个有钱人？
[01:03:14] 物轨之合，那么这几种凑合到一起，你看甲代表什么呢？
[01:03:20] 按男人来说，按乙阳干来说，
[01:03:23] 甲代表明名代表。
[01:03:29] 权。
[01:03:32] 物代表。
[01:03:35] 财。
[01:03:36] 根代表什么？
[01:03:40] 代表。
[01:03:41] 武力，人代表智。
[01:03:45] 是不上基本上包含了这个社会上主要的5种东西，
[01:03:52] 能求的话不就是求这几样吗？
[01:03:55] 对不对？
[01:03:56] 很多人有的么一想求名，有的要利，
[01:03:59] 有的要钱，钱利一回事，有的要权是不是？
[01:04:06] 有的想当黑社会老大？
[01:04:09] 有的想在这个学术上是不是有成就，不同的特点他会找不同的人？
[01:04:18] 那么这五种组合在一起相配，这叫正合。
[01:04:25] 理解吧。
[01:04:27] 听得懂吧。
[01:04:34] 不要不要就是讲了之后，你们就自己跟自己的八字去对。
[01:04:41] 你对的也无所谓，这个只是一种关系，我们把它放到你的八字中间，
[01:04:48] 只是为了方便你记忆，
[01:04:51] 实际上真正的下结论的话是比较严谨的，远比这个要复杂。
[01:04:57] 好，那么你看这个下面是天干相冲，大概记一下就行了。
[01:05:04] 那么他看天干相冲己会不会是吃货？
[01:05:08] 非常对，己也代表吃货，天干相冲中间是不是缺少了物？
[01:05:14] 己就是土没有参与进来。
[01:05:17] 所以我们其实看为什么，因为物体比较老实，
[01:05:22] 是不是就是土它克水的话水是不减少的，
[01:05:29] 戊去克土的话木也不减少了。
[01:05:32] 它比较它包容性比较强，所以它冲击力不这么大。
[01:05:38] 你像金克木的话，木头是不是受了伤害砍断了，
[01:05:44] 水克火的话，水是不是浇灭了，它是互相伤害。
[01:05:48] 所以这个木土的话冲不那么冲，你就这么理解了。
[01:05:54] 好，现在对于这个天干这篇先到这里，
[01:05:57] 那么现在来讲天干总共这十个天干跟12个地支他们组合起来的话，
[01:06:05] 一般是怎么组合的呢？
[01:06:07] 就涉及到这60块。
[01:06:09] 大家知道，因为我们说12年一个循环的话，
[01:06:13] 就是光说这个十二生肖其实还不严谨。
[01:06:18] 正常来说的话是把十个天干跟12个地支相配。
[01:06:22] 那么第一个天干是甲，第一个地支是子，那么就配出甲子，
[01:06:28] 这就是第二个天干跟第二个地支配出乙丑。
[01:06:33] 我知道天干十个，它的阴阳顺序是第一个是阳，
[01:06:37] 第二个阴，第三个阳，第四个阴就是阴阳阳转不来。
[01:06:42] 这个地支跟天干一样的，第一个子是阳，
[01:06:45] 第二个丑是阴，第三个也是阳，也是阴阳起的。
[01:06:51] 那么汤这样配的话，就只会出现一种情况，就是阳干配阳支，阴干配阴支。
[01:06:58] 因为两个都是偶数，而且都是阳阴的顺序，所以肯定是第一个阳配的。
[01:07:05] 第一个地支的阳，第二个是应该配出应支，
[01:07:10] 所以总共配的话是十个天干跟12个地支。
[01:07:14] 那么组合能组合出多少来？
[01:07:17] 就是10和12的1个最小公倍数，总共就是60，
[01:07:23] 所以这配数叫六十花甲数。
[01:07:26] 怎么配的？
[01:07:27] 你看十个天干配12个地支。
[01:07:30] 好，甲子、乙丑、丙丁丁卯把配到这个酉的话，是不是第十个地支了？
[01:07:37] 天干已经配完了，地支只配了十个，还多出两个，没有配完怎么办？
[01:07:44] 不能不管是不是，那没有办法辛苦一下，
[01:07:48] 天干再拉出这个地支再重新配一次。
[01:07:52] 好，那么把地支配了之后，然后又重复配对，再重物非，最后配到癸亥。
[01:07:59] 癸的话是最后一个天干，亥是最后一个地支。
[01:08:04] 这样的话就是配了60次之后，终于配了一个循环，癸亥在后面又是甲子了，
[01:08:11] 那么这样就配出了60个，我们用来计时即年，
[01:08:16] 通常来说严格来说都是用的是六十花夹子。
[01:08:21] 因为你们不知道让外面有些麻烦，
[01:08:25] 所以一般来说说这个年份都只讲抵支。
[01:08:30] 听听明白没有？
[01:08:32] 这个花这六十花甲子是怎么回事吗？
[01:08:39] 听懂了。
[01:08:43] 好，六十花甲子它就中间还有一个知识点。
[01:08:54] 就是六十甲。
[01:08:57] 子钠银表。
[01:08:59] 好，这个一般来说我们用纳音论命的话，其实也是逗论。
[01:09:05] 但是一般来说跟市面上看都是看连干好啊，看年枝，
[01:09:11] 不是看年柱，年柱我讲一下这个干支柱的意思。
[01:09:17] 好，请个同学把自己的八字打出来。
[01:09:26] 有没有四个的？
[01:09:34] 我就随便发一个，就那个了。
[01:09:39] 好，你看，他前面三个这个已己巳是年，
[01:09:45] 丙子是月，庚申是日。
[01:09:48] 通常来说我们把这个的叫柱。
[01:09:52] 一柱的话包括了这个连的天根和连的地支，也就是一个画甲叫一柱。
[01:10:01] 第一个的话就叫连柱，所以像他这个叫连柱，叫几四，听懂没有？
[01:10:07] 那么年月日时总共能凑出四个柱板，这叫四柱。
[01:10:12] 每一注是两个字，总共八个字，是不是？
[01:10:16] 这叫四柱八字，是不是？
[01:10:18] 你看下面这个四柱八字，四柱八字就是这么来的。
[01:10:23] 好，那么你看这个壬戌它是什么柱？
[01:10:29] 年柱癸丑是月柱，丙午是日柱，丙申是时柱。
[01:10:35] 好，听懂了，打个一懂答案。
[01:10:42] 每柱的话由一个天干和一个地支组成。
[01:10:45] 那么这个壬戌是年柱的话，
[01:10:49] 这个壬就是连盖，虚就是连支，壬戌就是连柱。
[01:10:54] 那么这个丙申，丙是实干，身是实之，丙申是实柱。
[01:11:02] 好，这个概念搞清楚了。
[01:11:06] 好，那么有种顿命的方式，就是根据这个连柱来查纳音表。
[01:11:14] 好，大家记一下，你看这张表。
[01:11:23] 甲子乙丑海中金，也就是说你如果是甲子年乙丑年出生的话，你就是海中金命。
[01:11:31] 李宁丁卯年出生的话就是炉中活命。
[01:11:34] 所以你们经常如果有算命先生跟你说这个命那个命的话，
[01:11:40] 他都是从这套理论出来的。
[01:11:48] 这套理论在八字尊命中间和纳一论命也是非常牛逼的。
[01:11:56] 但是你们碰不到。
[01:11:57] 所以一帮的算命先生跟你说，
[01:12:00] 你是什么海中精密怎么样的话，你基本上就不要屌他了。
[01:12:11] 就是最业余的人是用这个算命，但是最牛逼的人也是用这个东西算命。
[01:12:22] 有的通过这个那音，尤其是盲派瞎子用这个比较厉害。
[01:12:28] 有一些水平比较厉害的，他通过纳音，比如说可以算了，
[01:12:33] 比如说家里兄弟姐妹几个排第几，几个男几个女的，几个活着的，几个死人。
[01:12:46] 这是非常牛逼的，
[01:12:52] 但是一般你们看待这种知识这个知识的话都不要去在意他。
[01:12:59] 网上还有种就是钠因和氢，比如说你如果是甲子林，甲子林是840，
[01:13:06] 一个是男，一个84年，一个是比如87年，那么就是一个是金命，一个是火命。
[01:13:14] 他说南金与火两个组合怎么不好，这些东西都都瞎扯啊不要管。
[01:13:23] 好。
[01:13:23] 如果想在这再想进一步看一下的话，
[01:13:28] 可以看一下这个基础课，填干这一块内容。
[01:13:33] 我们只是说把这个知识点都搞清楚一下。
[01:13:41] 好，关于这一点的话，就是今天天干这一块大概基本上有些概念的。
[01:13:59] 好，我们现在可以去总结一下，
[01:14:04] 我们到现在为止总共学了哪一些内容。
[01:14:09] 第一个五行。
[01:14:16] 好，这个时候你要会把。
[01:14:22] 是什么？
[01:14:30] 对吧？
[01:14:32] 第二地支有哪。
[01:14:38] 些？
[01:14:42] 以及对应的时间和在九宫的住置。
[01:14:50] 第三，九宫。
[01:14:53] 对。
[01:14:54] 应的八卦方位。
[01:15:05] 第四天干有哪些？
[01:15:11] 各自有什么特点？
[01:15:16] 性格还有香。
[01:15:22] 河。
[01:15:23] 好。
[01:15:23] 大家对照着。
[01:15:25] 我们现在学习的知识的大纲和以及掌握的内容，
[01:15:32] 然后看一下这四点是不是已经全部都掌握了，
