
========== 绗?1 闆?==========
[00:00:21] 好考一下大。
[01:32:32] 你们看电视看电影？
[01:32:36] 好像那个火星救援要作为那么有风险的一个决策，
[01:32:44] 要把那个宇宙飞船是不是绕地球一圈，然后再继续飞出去。
[01:32:51] 中间还进行一次补给。
[01:32:55] 当他把所有东西全部做好之后，
[01:32:58] 他把他能掌控的所有东西全部考虑到位的之后，
[01:33:03] 只剩下一个是他不能解决未知数的时候，他会问你有没有信仰？
[01:33:09] 他说我有信仰是吧？
[01:33:11] 那我们现在就开始祈祷，听明白没有？
[01:33:20] 我们学易学、学玄学，包括学道法，相信是一方面，
[01:33:24] 但是面对人事的时候要保持这个态度。
[01:33:28] 所有东西是你人事尽到位了，你才有资格谈信仰。
[01:33:33] 所以你要问我信吗？
[01:33:35] 我虽然是道教徒，但我不觉得我有信仰。
[01:33:39] 信仰是相信我的人生在学术上我全是质疑。
[01:33:50] 我对道法也是质疑，我是一直通过质疑，
[01:33:53] 通过怀疑，通过多种方式来证明我才走到今天。
[01:33:57] 所以别人是要等着上天来给他开天眼，等着找到这个高师长，到高找到高人？
[01:34:05] 准备用自己的一生的这个命运去碰运气，能碰到自己有没有个开眼的机会。
[01:34:13] 我通过质疑，我不求神，我可以随随便便是不是可以给别人开电眼。
[01:34:23] 也同样的，其实就是一个道理。
[01:34:31] 就是把我把很多的未知的不可控的东西找到了它的规律，
[01:34:37] 尽量能转变我人为可控。
[01:34:42] 好，对你们来说也是。
[01:34:44] 这样子的。
[01:34:48] 就是不要太神神叨叨。
[01:34:50] 所以你刚才。
[01:34:51] 说的命运可以改变的命运是不是也是命运注定的这是的，
[01:34:58] 但是前提是你要把自己的主观能性东西发挥到极限，
[01:35:04] 因为有很多东西还不是命做说了算的，是你能做的是吧？
[01:35:11] 我给你个硬币，我让你扔这个硬币，
[01:35:17] 扔100次能摆有一磅以上是那个字朝上，
[01:35:23] 你可不可以？
[01:35:26] 我定的这个要求，我一定50%以上是自嘲上，
[01:35:32] 可不可以的那绝对可以。
[01:35:36] 为什么我轻一点扔，我认第一点，我可以认到100次，扔100次都是自嘲成悲。
[01:35:42] 你为什么偏偏要扔那么高，扔的那么随机？
[01:35:49] 但凡你能掌控就自己去掌控，你是知接掌控不了的之后，你只能是听天由命的。
[01:35:55] 我们很多人就说自己也不愿意干，也不愿意去想，也不愿意动脑筋？
[01:35:60] 事情成了就成了，是不是？
[01:36:01] 他说我听天由命，你看这种人实际上是怎么样？
[01:36:07] 实际上他成功了跟命运也没有关系的，
[01:36:12] 那就是他自己的生活是吧，就是他自己的这个运气。
[01:36:24] 所以回到这里给别人布局的时候，尽量从行为入手。
[01:36:29] 只有在你行为上你又不可控，又实在不懂，
[01:36:34] 那你再有你就你就尽量从行为，然后跟风水城进行配合。
[01:36:39] 如果你实在不懂，但是又要收钱，那么你就给他就不风水，
[01:36:44] 不管之后，反正到底出出效果，听天由命？
[01:36:47] 那我也是这样子的，我有很多局是布不了的，是不是？
[01:36:51] 但是别人一定给我送钱，我也想赚这个钱。
[01:36:58] 对的，反正你不赚别人也赚的，所以就不风水呗。
[01:37:01] 不了之后反正我话是这么说，布完之后你这个局我有多少把握，告诉你是吧？
[01:37:06] 你这个没什么把握，有的布局是小伙伴，
[01:37:09] 你这个局我真的布的话，我没有把握，我不能承诺你，对吧？
[01:37:13] 你爱哭就不，我最少我不会说你这个就没有把握的话，
[01:37:17] 我说百分之百能给你搞定。
[01:37:20] 刘德华我什么几率很大是吧？
[01:37:27] 那就这样吧啊，这个九点半的今天就到这里。
[01:37:39] 所以因果这个事情不是你们现在去考虑的，
[01:37:43] 你还控制不了经果，你也搞不清楚因果。
[01:37:49] 你只能尽量把自己做好，不违背良心。
[01:37:54] 劝山羊正。
[01:38:05] 南海问题用成怎么选，日干是中国，月干是对手。
[01:38:19] 好，就这样。
[01:38:28] 可以啊可以起居。
[01:38:35] 9点45同样108次呼吸好就开始，
[01:38:43] 就这样吧，今天拜拜。

========== 绗?12 闆?==========
[00:00:03] 这个六十九对非常感兴趣。
[00:00:06] 八卦相术它是它是也很它很简单，它实际上是用我们的先天八卦，
[00:00:13] 先天八卦的话这个数字大家还记得没有？
[00:00:21] 其实个拿过来。
[00:00:30] 这个先天八卦所对应的数字，比如说钱是一对是二，离氏三，
[00:00:37] 逊正是4，逊氏5、坎氏6、艮氏七、
[00:00:41] 坤氏八，就这个数字跟卦来进行相对。
[00:00:46] 那么通常原来在治病的时候，他通常可能会用什么呢？
[00:00:53] 首先会起个卦，根据这个卦进行一些配合之后。
[00:01:01] 为什么有的公布有三个数字。
[00:01:04] 什么意思？
[00:01:10] 那是工位对应的数字是吧？
[00:01:13] 对，麻将打子来的那个你只要记住就行了。
[00:01:27] 后来既然是卦对应的这个数字它有能量的话，
[00:01:32] 很多人就直接用这个数字来替代了这个卦的能量，
[00:01:37] 通过练数字的方式来进行调理。
[00:01:40] 比如说像我们原来经常教过同学们一个简单的咒语，
[00:01:45] 是不是80是不是用来开什么呢？
[00:01:49] 开瓶盖，瓶子打不开了之后念80，很多同学试的非常的神奇？
[00:01:55] 那么它。
[00:01:56] 原理是什么呢？
[00:01:57] 就是把。
[00:01:58] 它换成卦，820这个字，然后你对应这个八卦是什么？
[00:02:05] 八是什么？
[00:02:13] 八是坤是。
[00:02:16] 不是？
[00:02:20] 是对，您的话一般当一个补充加强数字反正为了念顺手顺口，
[00:02:29] 其实阻隔的话打不开，是不是？
[00:02:33] 七也更接近。
[00:02:37] 其是不是梗卦？
[00:02:38] 所以你关键就是说怎么呢？
[00:02:40] 就是你一个东阻塞的东西把它疏通，你要利用一个疏通的卦。
[00:02:45] 那么像这个对卦其实就是疏通的意思。
[00:02:49] 因为对的话，你看它上面是不是一个缺口，这是对的一个卦象。
[00:02:54] 这个有一点概念，就是你可能记不住，但是我画出来你知道这个是对吧？
[00:03:00] 会你知道这个话，我告诉你是对就行了是吧？
[00:03:04] 有有一点这个技术知识储备吗？
[00:03:09] 有的就是，那么这个对了，它是代表上面这个缺，就代表把上面口打开了。
[00:03:15] 所以的话像你要开个口的话，你肯定要利用到这个对的这个卦象。
[00:03:20] 那对的话就代表是2，所以的话零的话我们做个加强。
[00:03:24] 所以其实年7也可以，但是我用八的话，这是我自己喜欢。
[00:03:28] 因为这个8的话是在后天梗卦，
[00:03:31] 你是把后天制造出来的这个不好的东这个固体的东西，
[00:03:35] 然后来利用先天的数进行一个调理，阴阳调理，然后呢把它给把它给整开。
[00:03:42] 而且的话后天的话如果按把它定义后天初发的话，他是个少男。
[00:03:50] 梗瓜。
[00:03:50] 对，是少女。
[00:03:51] 这样的话先后天通气的话效果会更好。
[00:03:56] 但是这些是一些高级技小结合先后天，
[00:03:60] 但是我们先不管，不管这些，但只知道是原理。
[00:04:05] 那么瓶子打不开，我们就先把瓶子念出来，
[00:04:09] 瓶子的话就念个八，代表这瓶子以及阻隔就在这里。
[00:04:14] 那么我要这个瓶子下一步是上面缺口通气，然后拧我再加强念八年的过程中，
[00:04:22] 然后接近你瓶盖，那么就可以把这个瓶盖给打开，这是利用数字柱的一个方法。
[00:04:30] 其实它还有很多很多的意思，
[00:04:37] 我以后再有专门的课再说。
[00:04:41] 好，但是还有很多就是利用这个数字换成八卦之后，
[00:04:49] 利用这个五行来给别人调理健康，这就是叫八卦，这个叫相术疗法。
[00:05:00] 有杂。
[00:05:02] 音吗？
[00:05:04] 有吗？
[00:05:05] 我现没了八卦的这个象数疗法，
[00:05:11] 其实就是利用这个数字组成的一个咒语用来治病，我这么调理。
[00:05:36] 是我这个高级电。
[00:05:38] 脑的散。
[00:05:40] 热器的声音吗？
[00:05:42] 难道这个已经。
[00:05:46] 不是太高级了？
[00:05:59] 对，等一下我拿个冰块。
[00:06:19] 算了，那个冰块也不是很冰的。
[00:06:24] 这样稍微有一点点声音不影响这个主要效果的话，听起来感觉更好。
[00:06:32] 这样有点底噪，这是背景音。
[00:07:04] 好，现在可以吗？
[00:07:06] 就这样。
[00:07:07] 他这个理论到底。
[00:07:09] 成不成熟呢？
[00:07:10] 不管他成不成熟，现在很多人都这么用。
[00:07:14] 我在很久以前，很多年以前就学过了这个八卦的相数疗法。
[00:07:20] 到后面的话，因为学搞这段人多了之后，
[00:07:23] 逐渐很多人就把它把数字总结为偏方了。
[00:07:27] 其实我们的那个微信公众号是有这个功能的，但是没有人发现过，
[00:07:33] 他就把你是头痛，那么你练个什么数字，哪里头练个什么数字，
[00:07:39] 有的人也有效果，但是有的人也没有效果，所以他就相对于偏方不会是简单好。
[00:07:45] 既然是说数字有这个八卦对应的数字有这个能量，那么在奇门中间，
[00:07:51] 我们知道奇门中间其实也可以对应数字，而且尤其是它的九星和悬空一样的，
[00:07:57] 它是对应九星的数字，而且九精的话比拔娃更进一步。
[00:08:04] 这样的话我们同理也可以衍生一套奇门的数字懂好，
[00:08:17] 那么这套注语是怎么呢？
[00:08:23] 好，我们现在有没有这个身体问题的，
[00:08:28] 他尤其主要是用在这个痛症内科问题，
[00:08:39] 比较好一点。
[00:08:41] 好，如果有的话，比如说我们现在可以这样，调一个出来，我们起个罐。
[00:08:48] 好，现在我们行闻现场起个局，这个是候起局的话，
[00:08:53] 你看我们有这么多人的话，我们可以用什么方式？
[00:08:58] 顺便讲一下这起稳起局的时候，我们是2个小时起个局是吧？
[00:09:04] 但是你现在过了之后，那么有几种方式。
[00:09:08] 第一种是可以起客局，还有一种可以起新数局。
[00:09:12] 新数局其实最好就让客户报个数，这样的话就是说你报个数给我，
[00:09:18] 然后我用这个数来进行起个卦是吧？
[00:09:22] 好，所以现在谁要那个的话，起出说出自己的症状，自己再报个数，
[00:09:28] 顺便附带一下说自己是属什么的，或者是哪一年的。
[00:09:35] 好，那我们就从这个九大姨妈通开始，我找个最完整的。
[00:09:40] 你们怎么这么多姨妈痛的？
[00:09:43] 好的，这样，所有姨妈痛的，
[00:09:46] 我们这样如果我们现在所有姨妈痛在那打出来报个数字，
[00:09:55] 说姨妈痛来重新打。
[00:09:59] 不是的话就不要打了一个。
[00:10:05] 来继续打两个三。
[00:10:13] 个。
[00:10:24] Bye， 就你们现在正在痛是吧？
[00:10:35] 控制报告数字。
[00:10:38] 有什么变化？
[00:10:41] 正在通的你就那个，不是正在通，你就不要那个。
[00:10:52] 好，我就随便挑几个人。
[00:10:54] 你们不打就出这个，我们就随意一点了，我就挑了五个出来。
[00:10:59] 现在五个人同样一种情况的话，其实我们还可以灵活一点的方法。
[00:11:04] 他们五个人都报了数，那么我们就把这五个数字相加，
[00:11:09] 9加7等于16，再加5 21是吧，
[00:11:16] 再加九三十，再加7 37。
[00:11:19] 那么他们五个人报的一个总数是37，
[00:11:24] 我们用这个数字是起兴数局，是不是我们就直接在那里输入37好吧？
[00:11:31] 好，打开网页或者打开排版软件，
[00:11:38] 都可以37。
[00:12:02] 嗯，本二嗯。
[00:12:08] 好，你看像不。
[00:12:11] 像姨妈痛。
[00:12:20] 好，因为他们这个看着就痛，因为他们这个人比较多是吧？
[00:12:25] 我们就不一个那个了，就统一个方法，那我们就重点去看一下田卫星。
[00:12:34] 好，你看天若星星的是。
[00:12:37] 不是入木了。
[00:12:39] 录入然后对冲这个根的话也代表痛是不是？
[00:12:44] 就代表腹部是不是？
[00:12:47] 他这几个你看鬼入目空亡的话，是不是还有可能量少？
[00:12:53] 死门的话气血不通是不是？
[00:12:57] 所以这几个痛的话可能有一部分人属于是量少A但是你看他是您的
[00:13:05] 九天加马辛，
[00:13:06] 也就跟他有可能就是嘣的有很多是不是？
[00:13:10] 血崩，但是大部分情况下他就量少。
[00:13:22] 来空了就是能的转移，
[00:13:25] 所以基本上都说明这些同学腹部这一块的能量不足，
[00:13:31] 是不是淤血。
[00:13:34] 好，那么我们对于这种解决令目空亡的话，
[00:13:38] 我们是不是尽量去冲它，是不是要把它能量给它填起来？
[00:13:44] 是不是填起来的话我们就要加强它里面的信息，
[00:13:51] 这个时候我们就给它转换数字。
[00:13:55] 好，这个上面的八神福、蛇阴、六白玄地天，
[00:13:60] 就我们那个手机号码一样的，
[00:14:04] 给他是这样的数字悬过来的福开始一蛇是二三十，
[00:14:11] 阴是3 64。
[00:14:13] 写一下符蛇。
[00:14:20] 六白玄地天
[00:14:27] 1345678就简单一点，
[00:14:36] 这样对应数字了。
[00:14:38] 它这个天是不是是不是就用八的数字？
[00:14:47] 然后甲乙丙丁戊己庚辛人癸，是不是你就直接对了。
[00:14:58] 乙对，不是二。
[00:15:17] 都一样的，不分阴阳，也不利属的固定的。
[00:15:28] 好，其实这中间你可以组合，可以全部练。
[00:15:32] 但是我们还是挑一挑是吧？
[00:15:35] 就是说这个死门的信息，他实际上让他跟你去赌是不是？
[00:15:39] 包括瑞的话跟死门是同样一个信息，所以在这里面的话我们要补的话，
[00:15:45] 也不需要补他们两个的所他们两个的信息对通称这件事情没有好处，是不是。
[00:15:52] 所以我们就把它给抛开。
[00:15:60] 一般来说顺序是这样子的，神心门天地应干，那么神的话是八好，
[00:16:07] 那么瑞和死心和门这两个我们不用了，是不是？
[00:16:12] 不用的话你可以不练，也可以用00来代替，那么就是八黎零是不是？
[00:16:19] 然后再念天和地天门的话，这个乙癸是不是？
[00:16:24] 那么是2，后面10 10这个数字我们是不用的，到十之后我们就减几，
[00:16:33] 这个就就我们只用九个数字，那么如果到10的话就减1。
[00:16:43] 听到没有？
[00:16:47] 但是这是一种云端单工的话就是这种方式。
[00:16:52] 那么这个10隔天干，你还有一种排列方式就是这样。
[00:17:04] 算就用这种方式，就用刚才这个好了，到10就减1。
[00:17:09] 所以鬼的话也是一好不好？
[00:17:12] 甲也是一，鬼也是一好听明白没有？
[00:17:15] 那么这个就话就是2，但这个鬼的话在这，
[00:17:19] 虽然鬼在这个入目，但是鬼的信息它是流动的，是不是？
[00:17:24] 所以我们要把鬼子。
[00:17:27] 带起来。
[00:17:28] 二一。
[00:17:29] 好地旁而一应该人挤，
[00:17:36] 是不是酒有，
[00:17:44] 那么这个数字是什么呢？
[00:17:47] 连起来800212196，800212196，
[00:17:53] 我们乙不用一，都一样的。
[00:17:56] 我知道虽然你把甲去掉之后刚好九个数字，但你还是这样。
[00:18:07] 因为二和乙的话关系太密切了，你光是写法都已经很切接近了。
[00:18:12] 这个乙的话写起来是不是跟21样的，
[00:18:16] 所以它的用信息太多能你用二的话能量更强，听明白没有？
[00:18:22] 否则你要那个的话都不是用，对，都不是用那个的，
[00:18:27] 而是用丁丙乙，把丁作一丁丙乙戊己根辛壬癸。
[00:18:31] 还有一种是把戊作一，戊己庚辛壬癸丁丙乙这么排列。
[00:18:35] 但是我们就用这个标准排列，甲是乙乙是2，按十现在的顺序。
[00:18:41] 好，那么你看一下，我们给他配的话，就是你理解他。
[00:18:47] 我们把一些不是就是针对于气血不足，
[00:18:55] 腹部或者妇科比较血瘀的这一类同学。
[00:19:00] 那么我们通过这个咒语让他里面的气血活跃起来，
[00:19:07] 增强溢价的量，延通过这种方式来延缓他的头，他这个月经痛。
[00:19:13] 好，那么你练的话，你肯定你不是练一次，你最少得练个，按说的话你都练个什么，
[00:19:21] 得练多少遍，你就会取公位数，但是你最少以百遍为起的，是不是？
[00:19:27] 坤宫的话就是2，那么你最少练个200遍。
[00:19:31] 好啊，但是我们这个时间有限，我们现在就稍微练一会儿是吧？
[00:19:36] 练个一分钟，200遍也有也不长的，是不是有的时候你喝个热水是不是？
[00:19:42] 你喝个热水的时间也可以练200遍。
[00:19:45] 好，800212196，800212196。
[00:19:49] 我们不要念很长时间，就练个几遍。
[00:19:52] 你看看你的腹部是不是有感觉有种能量灌入，
[00:19:57] 有的痛的地方开始散开，感觉下面开始有力量这种感觉，现在试试看。
[00:20:06] 最好是发声，但是轻轻的发声自己也能听到。
[00:20:17] 你不要不需要说的很清楚，就是我这样的。
[00:20:46] 弱言愛言言愛。
[00:20:58] 你没有力气的话，就心里面慢一点点。
[00:21:13] 隐隐作痛的话，一般来说是不来例假的？
[00:21:17] 或者是量少的，是不是他不经痛，他可能是他同样是血瘀，
[00:21:23] 但是他另外一种情况，或者是他要么不来，要么时间很短。
[00:21:34] 反总是觉得他符合这种格局，因为我现在在通畅，他主要对面见了根了。
[00:21:43] 好，那么我们时间就不太长了。
[00:21:46] 你你有没有同学感觉虽然就练练了个几遍，要放松放。
[00:21:53] 静最好。
[00:21:59] 你说感觉应该有点感觉的话，那么你刚才就练了230遍了，这么快。
[00:22:05] 反正最少来说，你像一帮你面做的话，大概是按个20分钟，
[00:22:11] 大概30分钟左右，这样的话效果是比较才比较到位，是不是？
[00:22:19] 一般是练个20分钟左右，
[00:22:21] 所以应该200遍是不可能都很快的。
[00:22:41] 要不刚才的一个同学，你们再练一会。
[00:22:56] 对公艮宫的数字什么意思？
[00:22:59] 就是你用八卦的方式是吧，不用启门是吧。
[00:23:08] 不一定的，你用一个就用一个。
[00:23:11] 如果是假如说是你用这个有用，你以后就用这个，这叫效果跟方。
[00:23:16] 就是你用的东西有了效果之后，你就不要换了，以后就专门用这个。
[00:23:22] 因为人人的这种出现一种毛病一般是一个原因。
[00:23:26] 就是说你如果是立家痛，他一般就是一个原因。
[00:23:30] 你每次都是用有学效的话，
[00:23:33] 每次用这个如果以后不行的话，那么你再物鱼更衣是不是？
[00:23:37] 找个合适的时候，自己给自己单独起一个。
[00:24:05] 减肥的也有的都关你得了解自己的情况。
[00:24:09] 这关键是你不能把这种减肥这种事情，你光放到咒语上，
[00:24:15] 这种东西你完全是可以合理的安排饮食和锻炼都能做到的，是不是？
[00:24:22] 你光想又吃，又睡又躺着不动，念练咒就能瘦下来。
[00:24:28] 所以说主要是用在一些痛症、内科问题，
[00:24:34] 而且这个问题是尤其是这个不练，过一会儿就开始听了，你眼神太少知道吗？
[00:24:41] 但是你刚才感觉有效果之后，你待会你就专门抽出一点时间练。
[00:24:46] 或者你每次痛的时候，你就专门躺在这个地方半个小时的。
[00:24:51] 练个半个小时到40分钟是练出最好的感觉，跟跑步一样，
[00:24:56] 跑步跑到半个小时以上才真正开始见效果。
[00:25:01] 其他几个同学，刚才是五个同学是吧？
[00:25:05] 另外四个同学有没有感觉？
[00:25:14] 我都不知道是哪几个了，你会说话。
[00:25:23] 你现在都不一定说止痛，但是你练咒的时候能感觉到身体的变化，
[00:25:29] 能感觉到你这个腹部有这个变化，那么就说明它可有能量过去了也适合你。
[00:25:36] 悠悠，你也。
[00:25:38] 在练吗？
[00:25:42] 每年打不通。
[00:25:53] Wow.
[00:25:57] 你平时是。
[00:25:59] 什么情况？
[00:26:06] 经常不来是不是？
[00:26:10] 对，你这就就是念这个东西的会刺激他，
[00:26:14] 那么你念了的话他就会来发工耗时间。
[00:26:18] 那么像你们这些同学最好下午练是不是？
[00:26:22] 选择喂卫生食是不是？
[00:26:26] 所以刚才说了，像你这种经常不来的，
[00:26:29] 那么这个猪的话念的腹不通的话，他就会刺激下。
[00:26:49] 那肯定的，那想年龄这个周的话肯定会怀孕的话，肯能会影响的，是不是？
[00:26:55] 因为他这个格局你要放流产不是太合适，乙根死人急是吧？
[00:26:60] 所以你怀孕的话，这个都标要千万不要练了。
[00:27:08] 都有做太多的，关键是要适合每个人。
[00:27:11] 但是近视眼这种也不是光念咒就练的。
[00:27:14] 好的，念咒也可以。
[00:27:16] 但是你每天你到时花多少时间来练？
[00:27:19] 你一天练十分钟，然后看10个小时电脑是不是？
[00:27:23] 那也没有意义，对吧？
[00:27:26] 否则这样的我先把我自己电视近视眼先治好了。
[00:27:37] 你要想置近视眼，首先第一个你每天看电脑看手机的时间不超过1个小时。
[00:27:43] 能做到这一点，我们再来研究一下如何置近视眼。
[00:27:47] 置近视眼的方法我最少知道十个。
[00:27:55] 不过下一次，下个月如果假面授的话，
[00:27:59] 面授的话我们可以考虑全程不戴眼镜。
[00:28:03] 看能不能做到。
[00:28:10] 一帮人去蒙虾是吧？
[00:28:22] 好，现在还有没有其他问题的，我们再来做个实验。
[00:28:35] 最好找慢性病，经常有的，
[00:28:39] 或者说这种一得得几个星期个把月的。
[00:28:49] 就现在有的。
[00:28:50] 所以你最好是那。
[00:28:52] 种什么什么急症痛症的话，我弄的话马上见效，我也有成就感是吧？
[00:28:59] 豆豆你就别为。
[00:29:00] 难着我了，豆豆这。
[00:29:03] 个月病的时间太长了，痛风发作，右脚这谁不会是你，69。
[00:29:17] 你现在在痛吗？
[00:29:18] 怎么这么年轻就痛风？
[00:29:21] 好，你看，他后面数字是一一一是吧？
[00:29:24] 我们起个局，后面新数改成111。
[00:29:47] 但是用短之间，其多这样觉也不是太那个。
[00:29:50] 因为你看现在这个辅音局是不是？
[00:29:53] 辅音局的话这一段时间内起的都是福音局，所以信息相对来说会一点。
[00:29:59] 好看看这个局。
[00:30:06] 六九这个痛风是什么原。
[00:30:09] 因引起的。
[00:30:11] 从医学上来说。
[00:30:29] 尿酸高，还没有。
[00:30:58] 69，你是不是学学中医的，是吧？
[00:31:06] 避症，风正柚子在不在？
[00:31:09] 你们几个学中医的？
[00:31:16] 中医上面痛。
[00:31:18] 风什么原因？
[00:31:37] 你看你这聪明是不是马上是个看具体情况，
[00:31:42] 那确实是不是，那再问那一个什么情况呢？
[00:31:47] 是吧？
[00:31:48] 但是我们看看他的这个问题是什么原因？
[00:31:53] 我们就看天润星，就不看他自己了，他这个会不会是原来受过风寒？
[00:32:06] 同学们来看这里有没有风寒的迹象？
[00:32:21] 对，看着是热。
[00:32:23] 你看没是啊，人是不是？
[00:32:26] 丙这应该属于属血热，
[00:32:31] 血热有没有可能会引起痛风？
[00:32:34] 吃什么东西引起血热是不是？
[00:32:38] 人挤的话，挤土里面还湿气。
[00:32:45] 所以他应。
[00:32:47] 该有可能什么。
[00:32:53] 太专业了，咱们说不出来是不是，但是估计这是属于热，是不是血热？
[00:33:06] 柚子这个血热有可能有。
[00:33:13] 原?
[00:33:45] 你看，这敢当众反这个质疑是不是说明这是学了点上了节课的，
[00:33:53] 六周，你看。
[00:34:03] 胃不好有没有可能坤宫挤在这里，是不是这个原因？
[00:34:25] 我在喝。
[00:34:27] 娃哈哈。
[00:34:38] 好，那我。
[00:34:39] 们看他。
[00:34:41] 这个原因。
[00:34:44] Yeah。
[00:34:49] 己家丙田逆心死门。
[00:34:51] 如果他不说他是得了什么病，不说他得了什么病，
[00:34:58] 我们这个思路一般是怎么分析的？
[00:35:02] 他手机还是个空王，对不对？
[00:35:05] 空王的话，远程是不是要转个工看看？
[00:35:16] 如果空管转公司转。
[00:35:19] 到哪里远程。
[00:35:26] 转到砍工是不是？
[00:35:35] 好，坎宫是他这个病现在的一个一个一个情况可以，
[00:35:41] 或者说坎宫是他的一个病，一个转移后的情况。
[00:35:45] 砍过看不算没有什么问题，但是朝对面一看，对面可以修饰一下。
[00:35:52] 新加欣是犯了一个什么错误？
[00:35:55] 一个腾蛇的错误，一个漂亮炫酷的一个错误。
[00:36:00] 但是这个新的话没有上纲，坎供的信息也没有上纲，
[00:36:05] 所以这个就转供以后的信息，我们就只辅助瞄了一眼，
[00:36:10] 不需要看太多，可能重点还是要回来。
[00:36:14] 为什么回到天润星呢？
[00:36:16] 是因为填热型上纲的信息太多，然后加上这个月份在这里填10。
[00:36:25] 那么这个思路大家搞清楚没有？
[00:36:31] 重点来说还是看坎工，看这个坤宫。
[00:36:34] 坤宫跟坎宫到底是个什么关系呢？
[00:36:39] 坤宫是这个问题的本质，
[00:36:42] 但是这个问题会表现到坎工去是样，
[00:36:47] 所以有的时候会表现坎空去坎过是什么？
[00:36:52] 玄股他迷迷糊糊是不是搞不清楚不能确诊。
[00:36:57] 所以他转移以后的信息可能会在下三路，是不是？
[00:37:02] 实际泌交系统跟脚也有可能更有骨骼，是不是鬼？
[00:37:06] 是不是在那脚？
[00:37:07] 我们上次说过断疾病的时候引参考引肝，引肝代表外面的一个包装，是不是？
[00:37:15] 癸水在砍宫的话是不是带有有脚的信息？
[00:37:18] 脚这里有这个情况，但是这个东西是不确诊的，
[00:37:23] 搞不清楚情况的那我们只能回到空宫再来看，而且空宫因为信息太明显。
[00:37:31] 那这里你看这种格局，如果你要断的话，断什么问题？
[00:37:37] 我们回到我们之前断句的几大因素来，第一什么？
[00:37:41] 第二什么？
[00:37:42] 第三什么？
[00:37:43] 因次每不同层级第一段什么？
[00:37:52] 是德忘南安第一段什么？
[00:37:58] 第一段行为，对，他是干了个什么事情引起的？
[00:38:04] 几家丙，您的执福坤宫是不是三点共用符号，
[00:38:10] 福坤吉都可以代表头想了什么特别火爆的事情是吧？
[00:38:22] 有没有这种可能？
[00:38:26] 是不有没有这种可能。
[00:38:30] 有。
[00:38:31] 第二个吃了什么特别火辣的东西？
[00:38:39] 或者热的东西是不是？
[00:38:45] 第三个。
[00:38:49] 我们再跳到，我们可以再换一个圈子来说，
[00:38:54] 跟行为有关，但是又不是非直接联系的。
[00:38:58] 什么断从能量学的角度。
[00:39:01] 执福加。
[00:39:02] 天瑞星是不是带着高级神灵加死门？
[00:39:07] 是不是有这这种这种格局的天瑞星加死门就给断这个神灵。
[00:39:12] 那么几家丙在这里是不是还可以断祖先？
[00:39:16] 因为丙是不。
[00:39:18] 是在连杆上。
[00:39:19] 是不是神灵祖先那边出了一些乱子，是不是弄了一些麻烦，
[00:39:26] 那么是不是有可能断西南方有神像，
[00:39:30] 但是堵塞是不是，或者说祖坟西南角有洞有包是不是？
[00:39:36] 地震不它也不一定得要有个9D可能更符合一些是吧？
[00:39:41] 但是具体是什么你不一定要断，但是这种格局有比较明显的神灵信息对吧？
[00:39:48] 好，通过这些然后再装到他身上去。
[00:39:53] 所以就是你不知道他到底是什么病，你只能把这个症状和原因，
[00:39:59] 只是说描述，把这个描述出来，听明白没有？
[00:40:05] 好，那么你再看他的这个情况，就是说我们属于可吃不可吃的了。
[00:40:11] 我们先计算一下他这里面能量损失比例有多大。
[00:40:16] 第一，如果100分的话，有一个空王在这里，能量损失多少？
[00:40:23] 虽然百分之还。
[00:40:25] 剩20%是吧？
[00:40:28] 即这个。
[00:40:29] 支付在这里有。
[00:40:31] 个入目，入目在这里多少？
[00:40:38] 入目也是损失80%，那么只剩20%了是吧？
[00:40:44] 不是减是乘乘20%，那么是4%，
[00:40:48] 4%这个几在这台机型是不是还机型两次？
[00:40:56] 4%的一半的一半，剩下1%。
[00:41:01] 所以你说像他这种情况，你光靠练咒能不能断根呢？
[00:41:06] 他这个咒语的能量可能相对来说比较小。
[00:41:10] 其次他出问题的这几个问心全部是上了纲的，看到没有？
[00:41:16] 甲入目，急急行两次。
[00:41:28] 所以你要看到这种能量损失太多的，就算给他咒语也不能断更是吧。
[00:41:36] 如果是说能缓解下来是了不得的。
[00:41:39] 那么咒语的话我们可以看看经文是不是念咒管不管用，空亡是不是？
[00:41:46] 今天念一缓，今天乙是不是填10，明天他就不练了。
[00:41:52] 好，但是即使这样，我们还是通过咒语的方式给它配一下，好不好？
[00:42:02] 福是不是一瑞和死。
[00:42:08] 是不。
[00:42:10] 是1222。
[00:42:12] 然后这个挤的话我们就不用谈了，这个时候我们就要因想办法了。
[00:42:20] 在这里的话我们如果再选天蓬和地旁的话，这个己能不能用了？
[00:42:34] 瑞和死都在空外购买，所以这个己就不能念了。
[00:42:41] 这个丙能不能念呢？
[00:42:43] 其实你要懂念医学，就是你不仅光是拆那个，
[00:42:47] 反正我感觉它不好，然后我丙也不练了。
[00:42:56] 好，那么他这种方法就是说我们如果是选择，再把这个引干，
[00:43:03] 那么饮面这个鸡也不能念了，只能念个人，人是什么？
[00:43:08] 9122912291229。
[00:43:12] 好，但是就这个配的方法是不是它的病的也很难。
[00:43:17] 因为它是又空网又入步又畸形。
[00:43:21] 我们补它一点能量，但是对于他所存在的一个几记畸形的问题，
[00:43:28] 我们只能规避，是不是很尴尬？
[00:43:33] 用您也没用临时补充。
